unit_id,section_id,col_id,project_id,col_area,unit_name,strat_name_id,Mbr,Fm,Gp,SGp,t_age,b_age,max_thick,min_thick,outcrop,pbdb_collections,pbdb_occurrences
10107,2566,362,1,4127.648,"Unnamed",,"","","","",0,0.0117,20,1,"",0,0
1084,144,33,1,8337.878,"Unnamed",,"","","","",0,0.0117,15,0,"surface",0,0
15057,4005,491,1,56023.535,"Unnamed",,"","","","",0,0.6538,0,0,"surface",0,0
34086,8431,1473,1,18083.461,"unnamed",,"","","","",0,0.6538,0,0,"",0,0
5095,1174,142,1,3787.979,"Unnamed",,"","","","",0,0.0117,10,0,"surface",0,0
7099,1815,265,1,10943.201,"Unnamed",,"","","","",0,0.0117,0,0,"",0,0
11682,3156,436,1,11759.33,"Martinsville Fm",1237,"","Martinsville","","",0,0.6538,10,0,"both",0,0
18677,4854,605,1,13028.289,"alluvium",,"","","","",0,0.0117,0,0,"",0,0
1806,244,50,1,18314.1,"Unnamed",,"","","","",0,3.345,61,0,"both",0,0
5458,1285,160,1,18948.205,"Unnamed",,"","","","",0,0.0117,30,0,"surface",0,0
7329,1925,283,1,12662.755,"Unnamed",,"","","","",0,0.0117,0,0,"",0,0
1080,143,31,1,27548.84,"Unnamed",,"","","","",0,0.0117,10,0,"surface",0,0
28376,7796,1342,4,2810.577,"calcareous ooze",,"","","","",0,0.5,57.1,57.1,"subsurface",0,0
39911,10578,1747,8,147394.781,"unnamed",,"","","","",0,0.0117,3,0,"",0,0
34416,8590,1489,1,22678.053,"unnamed",,"","","","",0,0.0088,0,0,"",0,0
34175,8460,1478,1,19764.262,"unnamed",,"","","","",0,2.58,0,0,"",0,0
18849,4936,619,1,5369.613,"Unnamed",,"","","","",0,0.0088,0,0,"",0,0
33596,8179,1449,1,10554.858,"unnamed",,"","","","",0,0.0088,0,0,"",0,0
18700,4865,598,1,4084.18,"Unnamed",,"","","","",0,0.0088,0,0,"",0,0
2976,572,80,1,21693.297,"Unnamed",,"","","","",0,0.0117,5,0,"surface",0,0
7256,1895,277,1,7210.712,"Unnamed",,"","","","",0,0.0117,0,0,"",0,0
12912,3410,448,1,11902.06,"Unnamed",,"","","","",0,0.3327,54,0,"surface",0,0
17815,4625,562,1,3189.558,"Unnamed",,"","","","",0,0.0117,0,0,"surface",0,0
2364,409,67,1,25463.725,"Monahans Sand",5591,"","Monahans Sand","","",0,0.0117,30,0,"surface",0,0
29714,7653,1366,4,2809.895,"calcareous ooze",,"","","","",0,0.575,4.8,4.8,"subsurface",0,0
9762,2459,345,1,37620.645,"Oahe Fm",1446,"","Oahe","","",0,0.0117,5,0,"both",0,0
38122,9849,1654,1,68629.852,"unnamed",,"","","","",0,0.0117,0,0,"",0,0
5460,1286,161,1,19960.01,"Unnamed",,"","","","",0,0.0117,30,0,"surface",0,0
6418,1554,210,1,13025.524,"Unnamed",,"","","","",0,1.7239,0,0,"",0,0
17293,4430,538,1,36699.453,"Unnamed",,"","","","",0,0.6538,3,0,"both",0,0
27163,7603,1316,4,2807.256,"calcareous ooze",,"","","","",0,0.5,11.8,11.8,"subsurface",0,0
18281,4702,580,1,49298.41,"Unnamed",,"","","","",0,0.0088,0,0,"",0,0
39909,10576,1748,8,83005.234,"unnamed",,"","","","",0,0.0117,5,0,"",0,0
34547,8643,1495,1,14197.224,"unnamed",,"","","","",0,0.0117,0,0,"",0,0
4820,1037,125,1,7766.896,"Undifferentiated",,"","","","",0,2.58,12,0,"subsurface",5,144
6853,1739,251,1,469.921,"Unnamed",,"","","","",0,2.58,0,0,"surface",0,0
22604,6296,807,1,14903.505,"Unnamed",,"","","","",0,0.0088,0,0,"",0,0
18622,4831,601,1,9771.407,"alluvium",,"","","","",0,0.0117,0,0,"",0,0
16562,4296,522,1,19560.611,"Unnamed",,"","","","",0,0.0117,10,0,"surface",0,0
13349,3506,452,1,12938.724,"Unnamed",,"","","","",0,0.6538,9,0,"surface",0,0
6504,1581,219,1,1772.334,"Unnamed",,"","","","",0,0.0117,30,0,"surface",0,0
2186,356,61,1,14382.679,"Unnamed",,"","","","",0,0.6538,0,0,"",0,0
4929,1102,131,1,3300.681,"Unnamed",,"","","","",0,0.0117,5,0,"surface",0,0
10084,2556,359,1,3780.818,"Unnamed",,"","","","",0,0.0117,20,1,"",0,0
2151,344,59,1,24602.332,"Unnamed",,"","","","",0,0.0117,0,0,"",0,0
7132,1834,268,1,14386.131,"Unnamed",,"","","","",0,0.0117,0,0,"",0,0
6699,1668,233,1,6428.512,"Unnamed",,"","","","",0,0.0117,0,0,"surface",0,0
19169,5067,640,1,17315.508,"Unnamed",,"","","","",0,0.0088,0,0,"",0,0
37094,9504,1622,1,12632.451,"unnamed",,"","","","",0,0.0117,0,0,"",0,0
13842,3678,463,1,34258.02,"Unnamed",,"","","","",0,2.58,0,0,"surface",0,0
19126,5048,637,1,14905.803,"Unnamed",,"","","","",0,0.0088,0,0,"",0,0
7060,1793,261,1,18218.941,"Unnamed",,"","","","",0,0.0117,0,0,"",0,0
3044,606,82,1,18972.047,"Unnamed",,"","","","",0,0.0117,5,0,"surface",0,0
9028,2280,332,1,29450.566,"Unnamed",,"","","","",0,2.835,0,0,"",0,0
27128,7600,1313,4,2811.534,"calcareous clay",,"","","","",0,0.5,3,3,"subsurface",0,0
30193,7658,1371,4,2811.51,"clay",,"","","","",0,0.015,3.3,3.3,"subsurface",0,0
6542,1598,222,1,6195.703,"Unnamed",,"","","","",0,0.6538,61,0,"surface",0,0
19040,5020,631,1,37661.125,"Unnamed",,"","","","",0,0.0088,0,0,"",0,0
18838,4932,618,1,5250.546,"alluvium",,"","","","",0,0.0088,0,0,"",0,0
6470,1568,215,1,3535.091,"Unnamed",,"","","","",0,0.0088,0,0,"surface",0,0
25501,7451,1202,7,5265.451,"unnamed",,"","","","",0,1.5436,0,0,"",0,0
17139,4370,532,1,14109.658,"Unnamed",,"","","","",0,0.0117,12,0,"surface",0,0
29515,7977,1361,4,2806.171,"siliceous ooze",,"","","","",0,2.505,21,21,"subsurface",0,0
37363,9570,1628,1,89686.234,"unnamed",,"","","","",0,0.0117,0,0,"",0,0
6433,1557,212,1,13451.437,"Unnamed",,"","","","",0,1.7239,0,0,"",0,0
10029,2533,355,1,15033.151,"Unnamed",,"","","","",0,0.0117,20,1,"",0,0
3513,707,92,1,35932.711,"Unnamed",,"","","","",0,0.0117,10,0,"surface",0,0
4593,885,113,1,5619.23,"Unnamed",,"","","","",0,0.0117,5,0,"surface",0,0
6372,1538,207,1,7070.763,"Unnamed",,"","","","",0,0.0117,50,0,"surface",0,0
33643,8209,1453,1,23973.918,"Selkirk Fm",9459,"","Selkirk","","",0,1.9379,30,30,"",0,0
7040,1785,258,1,12126.352,"Unnamed",,"","","","",0,0.0117,0,0,"surface",0,0
12918,3416,449,1,11210.104,"Unnamed",,"","","","",0,0.3327,24,0,"surface",0,0
18594,4812,597,1,8540.853,"Unnamed",,"","","","",0,0.0088,0,0,"",0,0
26699,7780,1304,4,2808.625,"calcareous ooze",,"","","","",0,0.3,9.5,9.5,"subsurface",0,0
26211,7823,1288,4,2808.184,"calcareous ooze",,"","","","",0,8.6,56.8,56.8,"subsurface",0,0
5452,1282,157,1,46089.656,"Unnamed",,"","","","",0,0.0117,27,0,"",0,0
7163,1852,270,1,5686.533,"Unnamed",,"","","","",0,0.0117,0,0,"",0,0
11195,3023,426,1,29990.467,"Unnamed",,"","","","",0,0.6538,0,0,"",0,0
36923,9456,1616,1,15528.337,"unnamed",,"","","","",0,0.0117,0,0,"",0,0
28075,7625,1338,4,2809.373,"calcareous clay",,"","","","",0,0.5,3.3,3.3,"subsurface",0,0
7124,1828,267,1,6480.693,"Unnamed",,"","","","",0,0.0117,0,0,"",0,0
4886,1084,129,1,3465.405,"Unnamed",,"","","","",0,0.0117,5,0,"surface",0,0
4222,821,106,1,18981.598,"Unnamed",,"","","","",0,0.0117,10,0,"surface",0,0
16398,4284,520,1,37427.555,"Unnamed",,"","","","",0,0.0117,20,0,"surface",0,0
25463,7441,1195,7,14660.118,"unnamed",,"","","","",0,0.0117,0,0,"",0,0
18335,4717,582,1,23175.086,"Unnamed",,"","","","",0,0.0088,0,0,"",0,0
26597,7814,1300,4,2810.212,"diatomaceous mud",,"","","","",0,0.015,0.1,0.1,"subsurface",0,0
18668,4848,604,1,11334.961,"alluvium",,"","","","",0,0.0088,0,0,"",0,0
4999,1133,136,1,2139.553,"Unnamed",,"","","","",0,0.0117,30,0,"surface",0,0
14724,3910,482,1,6278.147,"Unnamed",,"","","","",0,0.0117,0,0,"surface",0,0
27709,7619,1332,4,2810.838,"calcareous clay",,"","","","",0,0.015,1.4,1.4,"subsurface",0,0
2213,362,62,1,11342.605,"Unnamed",,"","","","",0,0.6538,0,0,"both",0,0
3400,689,89,1,19038.326,"Unnamed",,"","","","",0,0.0117,10,0,"surface",0,0
4743,966,120,1,9074.687,"Unnamed",,"","","","",0,0.0059,5,0,"surface",0,0
6744,1689,242,1,933.691,"Unnamed",,"","","","",0,2.58,0,0,"surface",0,0
11276,3049,427,1,52855.805,"Unnamed",,"","","","",0,0.6538,0,0,"surface",0,0
37227,9540,1625,1,113663.922,"unnamed",,"","","","",0,0.0117,0,0,"",0,0
10165,2586,365,1,26945.623,"Unnamed",,"","","","",0,0.0117,20,1,"",0,0
27675,7618,1331,4,2810.687,"clay",,"","","","",0,0.015,2.5,2.5,"subsurface",0,0
34366,8571,1487,1,27004.406,"unnamed",,"","","","",0,0.0088,0,0,"",0,0
18780,4901,613,1,10699.791,"alluvium",,"","","","",0,0.0029,0,0,"",0,0
3994,781,101,1,18752.73,"Unnamed",,"","","","",0,0.0117,12,0,"surface",0,0
29337,7867,1354,4,2809.52,"calcareous ooze",,"","","","",0,0.3,4.9,4.9,"subsurface",0,0
6726,1676,235,1,3938.43,"Unnamed",,"","","","",0,0.0117,0,0,"surface",0,0
5462,1287,162,1,15134.721,"Unnamed",,"","","","",0,0.0117,8,0,"surface",0,0
5119,1180,143,1,18340.184,"Undifferentiated",,"","","","",0,2.58,5,0,"subsurface",3,48
13540,3585,457,1,24743.736,"Unnamed",,"","","","",0,0.0117,0,0,"surface",0,0
6687,1666,232,1,5425.838,"Unnamed",,"","","","",0,0.0117,0,0,"surface",0,0
38562,10027,1675,1,83662.969,"unnamed",,"","","","",0,0.0117,0,0,"",0,0
10013,2525,354,1,7845.964,"Unnamed",,"","","","",0,0.0117,20,1,"",0,0
34278,8522,1483,1,18071.973,"unnamed",,"","","","",0,0.0117,0,0,"",0,0
948,128,26,1,13344.285,"Unnamed",,"","","","",0,0.0117,30,0,"surface",0,0
33740,8256,1457,1,30066.457,"unnamed",,"","","","",0,0.5896,0,0,"",0,0
10458,2713,380,1,8555.544,"Vorved Clays",,"","","","",0,0.6538,20,0,"surface",0,0
14797,3932,484,1,18677.342,"Unnamed",,"","","","",0,0.0117,0,0,"surface",0,0
32095,7948,1399,4,2808.888,"chalk",,"","","","",0,0.3,14.6,14.6,"subsurface",0,0
34537,8634,1494,1,13944.851,"unnamed",,"","","","",0,0.0117,0,0,"",0,0
2452,437,69,1,27463.043,"Unnamed",,"","","","",0,0.0117,0,0,"",0,0
33253,7744,1419,1,88914.781,"unnamed",,"","","","",0,0.0117,0,0,"",0,0
17942,4639,566,1,740.67,"Unnamed",,"","","","",0,0.0117,0,0,"surface",0,0
39588,10455,1739,9,29147.184,"Kalahari Fm",102259,"","Kalahari","","",0,100.5,200,50,"",0,0
10997,2929,407,1,21609.879,"Surface Gravels",,"","","","",0,0.6538,175,0,"",0,0
17426,4493,542,1,21449.438,"Unnamed",,"","","","",0,0.6538,10,0,"both",0,0
4954,1111,132,1,6998.652,"Unnamed",,"","","","",0,0.0117,10,0,"surface",0,0
6492,1577,217,1,3663.499,"Unnamed",,"","","","",0,0.0088,0,0,"surface",0,0
6282,1513,201,1,1941.781,"Unnamed",,"","","","",0,0.0117,0,0,"surface",0,0
14211,3774,472,1,6882.684,"Unnamed",,"","","","",0,0.0117,0,0,"surface",0,0
7239,1887,276,1,5873.527,"Unnamed",,"","","","",0,0.0117,0,0,"",0,0
6461,1564,214,1,3893.101,"Unnamed",,"","","","",0,0.0088,0,0,"surface",0,0
7196,1864,273,1,32917.238,"Unnamed",,"","","","",0,1.7239,0,0,"",0,0
18732,4880,609,1,35110.59,"Unnamed",,"","","","",0,0.0088,0,0,"",0,0
31079,7999,1387,4,2811.172,"calcareous ooze",,"","","","",0,0.31,1.8,1.8,"subsurface",0,0
17723,4603,556,1,1986.204,"Unnamed",,"","","","",0,0.0117,0,0,"surface",0,0
18229,4673,576,1,143246.766,"Unnamed",,"","","","",0,0.0029,0,0,"",0,0
29439,7645,1358,4,2810.836,"siliceous ooze",,"","","","",0,0.015,12.8,12.8,"subsurface",0,0
32870,7699,1412,4,2805.587,"calcareous ooze",,"","","","",0,0.3,0.5,0.5,"subsurface",0,0
9232,2330,336,1,28264.65,"Unnamed",,"","","","",0,0.0117,10,0,"surface",0,0
38458,9991,1670,1,33680.551,"unnamed",,"","","","",0,0.0117,0,0,"",0,0
7273,1906,279,1,5364.372,"Unnamed",,"","","","",0,0.0117,0,0,"",0,0
17424,4492,541,1,19483.625,"Unnamed",,"","","","",0,0.4398,0,0,"both",0,0
18805,4914,616,1,33054.289,"alluvium",,"","","","",0,0.0088,0,0,"",0,0
31595,8018,1391,4,2811.246,"clay",,"","","","",0,0.575,32.3,32.3,"subsurface",0,0
7470,6322,294,1,24289.332,"Unnamed",,"","","","",0,0.6538,0,0,"",0,0
14208,3773,471,1,14877.405,"Unnamed",,"","","","",0,0.0117,0,0,"surface",0,0
19188,5073,641,1,17542.797,"Unnamed",,"","","","",0,0.0088,0,0,"",0,0
33784,8284,1460,1,55658.094,"unnamed",,"","","","",0,0.0088,0,0,"",0,0
18432,4749,587,1,93234.844,"marine clay",,"","","","",0,0.6538,0,0,"",0,0
7396,1951,288,1,24727.209,"Unnamed",,"","","","",0,1.7239,0,0,"",0,0
34067,8412,1472,1,18034.76,"unnamed",,"","","","",0,0.6538,0,0,"",0,0
4839,1056,127,1,15029.457,"Undifferentiated",,"","","","",0,0.6538,15,0,"surface",0,0
5456,1284,159,1,21134.215,"Unnamed",,"","","","",0,0.0117,31,0,"surface",0,0
