unit_id,section_id,col_id,project_id,col_area,unit_name,strat_name_id,Mbr,Fm,Gp,SGp,t_age,b_age,max_thick,min_thick,outcrop,pbdb_collections,pbdb_occurrences
181,60,11,1,3954.633,"Chickamauga Gp",2419,"","","Chickamauga","",449,470,1000,500,"surface",0,0
7988,2053,303,1,18497.596,"Undifferentiated",4258,"","Utica Shale","","",449,451,274,192,"subsurface",0,0
22438,6256,801,1,36852.895,"Cape Limestone",3517,"","Cape Limestone","","",449,450,3,0,"",0,0
12717,3369,445,1,14356.623,"Drakes Fm",556,"","Drakes","","",449,449.25,3,0,"subsurface",0,0
35641,8972,1551,1,4657.15,"Hazen Fm",9762,"","Hazen","","",449,521,540,540,"",0,0
22699,1275,56,1,3062.928,"Martinsburg",1236,"","Martinsburg","","",449,450.25,835,0,"surface",0,0
7919,2041,302,1,9633.172,"Martinsburg Fm",1236,"","Martinsburg","","",449,450,1212,303,"surface",0,0
35876,9074,1572,1,1965.247,"MClintock Fm",9785,"","MClintock","Egingway Bay","",449,450,0,0,"",0,0
11949,3215,435,1,26387.043,"Scales Shale",4228,"","Scales Shale","Maquoketa","",449,450,46,0,"subsurface",0,0
10285,2643,370,1,7488.587,"Balmville Fm",97,"","Balmville","","",449,450,15,9,"",0,0
36393,9290,1600,1,15082.355,"Billings Fm",4896,"","Billings","","",449,449.25,50,50,"",0,0
5632,1319,161,1,19960.01,"Viola Gp",2691,"","","Viola","",449,456.7375,91,0,"",0,0
13017,3436,450,1,14622.862,"Grant Lake Fm",785,"","Grant Lake","","",449,449.3333,30,12,"both",6,46
8506,2126,312,1,24061.959,"Lorraine Gp",2533,"","","Lorraine","",449,450,274,162,"both",7,37
6068,1455,185,1,34919.023,"Clermont Mbr of Maquoketa Fm",6974,"Clermont","Maquoketa","","",449,449.25,3,0,"subsurface",8,139
22683,192,43,1,3578.157,"Martinsburg",1236,"","Martinsburg","","",449,456.5,854,502,"surface",3,88
37704,9687,1639,1,6418.854,"Whiskey Trail Mbr",10085,"Whiskey Trail","Beaverfoot","","",449,449.25,30,30,"",0,0
9416,2366,339,1,40685.355,"Stoughton Mbr of Stony Mtn Fm",3110,"Stoughton","Stony Mountain","Bighorn","",449,450,25,0,"subsurface",0,0
1719,218,46,1,9995.404,"Martinsburg Fm",1236,"","Martinsburg","","",449,450,600,400,"subsurface",0,0
779,109,22,1,26764.566,"Viola Gp",2691,"","","Viola","",449,456.7375,61,0,"both",0,0
36476,9324,1604,1,17510.107,"Utica Fm",2183,"","Utica","","",449,450.75,0,0,"",0,0
2787,511,76,1,28648.262,"Viola Fm",2211,"","Viola","","",449,451,61,0,"subsurface",0,0
9388,2361,338,1,22908.043,"Stoughton Mbr of Stony Mtn Fm",3110,"Stoughton","Stony Mountain","Bighorn","",449,450,7,0,"subsurface",0,0
4200,816,105,1,31312.369,"Maquoketa Shale",4146,"","Maquoketa Shale","","",449,449.25,18,3,"both",0,0
22239,6166,777,1,60370.172,"Red River",1712,"","Red River","Bighorn","",449,458.4,0,0,"",16,20
5546,1305,158,1,23283.85,"Viola Gp",2691,"","","Viola","",449,456.7375,460,0,"",0,0
2699,498,75,1,23792.137,"Viola Fm",2211,"","Viola","","",449,451,300,0,"subsurface",0,0
12029,3230,436,1,11759.33,"Scales Shale",4228,"","Scales Shale","Maquoketa","",449,450.25,90,0,"subsurface",0,0
36179,9214,1594,1,11871.829,"Blue Mountain Fm",4912,"","Blue Mountain","","",449,449.25,30,30,"",0,0
1869,280,52,1,20334.869,"Aleman Mbr of Montoya Fm",6901,"Aleman","Montoya Dolomite","","",449,449.75,77,0,"both",2,5
5774,1346,166,1,18744.582,"Big Fork Chert",4728,"","Big Fork Chert","","",449,456.7375,244,61,"",0,0
5506,1300,157,1,46089.656,"Fernvale Limestone",3579,"","Fernvale Limestone","","",449,450,18,0,"subsurface",0,0
9287,2342,337,1,43154.691,"Stoughton Mbr",3110,"Stoughton","Stony Mountain","Bighorn","",449,450,17,0,"subsurface",0,0
10241,2624,315,1,18419.41,"Trenton Limestone",3849,"","Trenton Limestone","Chickamauga","",449,449.75,35,25,"",2,96
7856,2028,301,1,12044.353,"Martinsburg Fm",1236,"","Martinsburg","","",449,454.6667,1818,0,"surface",0,0
36292,9250,1597,1,23269.33,"Blue Mountain Fm",4912,"","Blue Mountain","","",449,449.75,30,30,"",0,0
1824,253,50,1,18314.1,"Aleman Mbr of Montoya Fm",6901,"Aleman","Montoya Dolomite","","",449,449.75,37,0,"both",0,0
44,16,3,1,4133.999,"Leipers Limestone",3678,"","Leipers Limestone","","",449,450,6,0,"both",0,0
9267,2338,336,1,28264.65,"Stoughton Mbr of Stony Mtn Fm",3110,"Stoughton","Stony Mountain","Bighorn","",449,450,12,0,"subsurface",0,0
12958,3426,448,1,11902.06,"Grant Lake Fm",785,"","Grant Lake","","",449,449.25,42,6,"both",13,99
5854,1374,171,1,7606.732,"Maysville Gp and Nashville Gp",2545,"","","Maysville","",449,456.5,55,0,"subsurface",0,0
12539,3344,444,1,9359.954,"Drakes Fm",556,"","Drakes","","",449,449.25,3,0,"subsurface",0,0
36441,9312,1602,1,6431.837,"Utica Fm",2183,"","Utica","","",449,451.875,350,350,"",0,0
36268,9243,1596,1,16602.508,"Shequiandah Fm",9877,"","Shequiandah","","",449,450,30,30,"",9,27
1440,180,41,1,5738.12,"Martinsburg Fm",1236,"","Martinsburg","","",449,455.25,365,305,"surface",0,0
104,39,7,1,3707.957,"Sequatchie Fm",1864,"","Sequatchie","","",449,456.5,37,0,"both",0,0
36489,9325,1605,1,27569.646,"Macasty Fm",5516,"","Macasty","","",449,449.75,190,100,"",1,7
7756,2025,300,1,17251.09,"Reedsville Shale",4209,"","Reedsville Shale","","",449,451,233,0,"subsurface",0,0
6136,1465,188,1,23226.102,"Maquoketa Fm",1216,"","Maquoketa","","",449,450,110,0,"both",0,0
11799,3195,434,1,23312.965,"Scales Shale",4228,"","Scales Shale","Maquoketa","",449,449.225,46,0,"both",0,0
8008,2058,304,1,20215.496,"Reedsville Shale",4209,"","Reedsville Shale","","",449,451,251,200,"subsurface",0,0
36416,9299,1601,1,29153.852,"Lachine Fm",5465,"","Lachine","","",449,449.25,100,100,"",0,0
36326,9263,1598,1,22212.016,"Utica Fm",2183,"","Utica","","",449,449.75,46,46,"",0,0
5387,6329,810,1,3479.233,"Sandstone Mbr of Martinsburg Fm",1236,"","Martinsburg","","",449,449.75,86,0,"surface",0,0
8411,2105,310,1,18733.494,"Lorraine Gp",2533,"","","Lorraine","",449,450,280,197,"subsurface",5,31
6024,1440,176,1,11721.622,"Undifferentiated",,"","","","",449,455.75,84,0,"subsurface",0,0
7858,2028,301,1,12044.353,"Reedsville Shale",4209,"","Reedsville Shale","","",449,451,394,303,"surface",0,0
162,54,10,1,4813.064,"Chickamauga Gp",2419,"","","Chickamauga","",449,470,700,300,"surface",0,0
5728,1339,165,1,33655.52,"Bigfork Chert",4729,"","Bigfork Chert","","",449,456.7375,244,91,"surface",0,0
36460,9317,1603,1,19016.404,"Utica Fm",2183,"","Utica","","",449,449.25,0,0,"",0,0
2253,375,64,1,22085.896,"Montoya Fm",1333,"","Montoya","","",449,457.925,69,0,"both",1,2
22807,6216,765,1,89130.922,"Red River",1712,"","Red River","Bighorn","",449,458.4,50,0,"",0,0
5681,1329,163,1,20869.578,"Burnam Limestone",3508,"","Burnam Limestone","","",449,450,0,0,"",0,0
22669,6316,808,1,5946.763,"Martinsburg",1236,"","Martinsburg","","",449,456.5,671,305,"surface",0,0
11748,3177,433,1,27448.68,"Scales Shale",4228,"","Scales Shale","Maquoketa","",449,449.25,46,0,"both",2,2
19,11,2,1,6345.444,"Leipers Limestone",3678,"","Leipers Limestone","","",449,450,18,6,"both",0,0
8146,2064,305,1,20502.52,"Reedsville Fm",1716,"","Reedsville","","",449,451,275,0,"surface",0,0
1016,134,26,1,13344.285,"Viola Gp",2691,"","","Viola","",449,456.7375,122,0,"both",13,82
13018,3436,450,1,14622.862,"Ashlock Fm",74,"","Ashlock","","",449,449.1667,45,0,"both",11,68
11191,3022,426,1,29990.467,"Unnamed",,"","","","",449,459.352,3000,0,"surface",0,0
1439,180,41,1,5738.12,"Oswego Sandstone",3376,"","Oswego Sandstone","","",449,449.25,6,0,"surface",0,0
12339,3294,440,1,18821.504,"Scales Shale",4228,"","Scales Shale","Maquoketa","",449,450.25,100,30,"subsurface",0,0
12113,3243,437,1,15421.678,"Scales Shale",4228,"","Scales Shale","Maquoketa","",449,450.25,40,30,"subsurface",0,0
12486,3334,443,1,12679.619,"Grant Lake Fm",785,"","Grant Lake","","",449.1,449.7,34,28,"both",109,875
549,86,18,1,12817.529,"Martinsburg Fm",1236,"","Martinsburg","","",449.125,451,270,0,"subsurface",0,0
610,93,19,1,8705.258,"Ashlock Fm",74,"","Ashlock","","",449.1667,449.75,40,30,"both",0,0
13376,3515,453,1,9610.474,"Leipers Fm",1118,"","Leipers","","",449.1667,449.3333,53,0,"both",3,16
13325,3495,452,1,12938.724,"Leipers Fm",1118,"","Leipers","","",449.1667,449.3333,53,0,"both",16,149
13019,3436,450,1,14622.862,"Calloway Creek Limestone",3512,"","Calloway Creek Limestone","","Kittatiny",449.1667,450,30,0,"both",15,122
2996,584,80,1,21693.297,"Maquoketa Fm",1216,"","Maquoketa","","",449.1667,449.3333,40,27,"subsurface",0,0
2961,565,79,1,12598.981,"Maquoketa Fm",1216,"","Maquoketa","","",449.1667,449.3333,12,0,"subsurface",0,0
12894,3407,447,1,14594.294,"Ashlock Fm",74,"","Ashlock","","",449.1667,449.25,21,0,"both",0,0
1481,184,42,1,2720.528,"Oswego Sandstone",3376,"","Oswego Sandstone","","",449.1667,449.3333,10,3,"surface",0,0
12936,3424,449,1,11210.104,"Bellevue Tongue of Grant Lake Limestone",7829,"Bellevue Tongue","Grant Lake Limestone","","",449.1667,449.3333,12,6,"both",42,312
890,122,25,1,2889.726,"Reedsville Shale",4209,"","Reedsville Shale","","",449.1667,451,137,128,"surface",0,0
11253,3045,427,1,52855.805,"Stonington Fm",2003,"","Stonington","","",449.1667,449.3333,46,17,"both",6,161
688,98,20,1,4162.582,"Martinsburg Fm",1236,"","Martinsburg","","",449.1667,451,270,0,"subsurface",0,0
685,98,20,1,4162.582,"Ashlock Fm",74,"","Ashlock","","",449.1667,449.6667,25,0,"subsurface",0,0
437,75,16,1,2824.982,"Reedsville Shale",4209,"","Reedsville Shale","","",449.1667,451,122,61,"both",1,7
3438,696,90,1,28777.375,"Maquoketa Fm",1216,"","Maquoketa","","",449.1667,449.3333,10,0,"subsurface",0,0
35029,8823,1520,1,48117.453,"unnamed",,"","","","",449.1667,449.3333,1020,1020,"",0,0
12959,3426,448,1,11902.06,"Ashlock Fm",74,"","Ashlock","","",449.2,449.25,21,0,"both",4,22
10483,2723,382,1,15253.88,"Blind Brook Fm",199,"","Blind Brook","","",449.25,450.25,2000,0,"surface",0,0
35157,8861,1526,1,10561.693,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,40,40,"",0,0
3760,751,99,1,31959.861,"Viola Limestone and Kimmswick Limestone",6884,"","Viola Limestone","","",449.25,450.75,84,0,"subsurface",0,0
34883,8775,1512,1,44421.844,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,10,10,"",0,0
8207,2068,306,1,11981.716,"Martinsburg Fm",1236,"","Martinsburg","","",449.25,455.25,2970,257,"subsurface",0,0
495,81,17,1,13348.094,"Grant Lake Fm",785,"","Grant Lake","","",449.25,449.75,42,30,"both",0,0
13405,3527,454,1,10349.959,"Maysville Gp",2545,"","","Maysville","",449.25,450,91,79,"both",0,0
4201,816,105,1,31312.369,"Cape Limestone",3517,"","Cape Limestone","","",449.25,449.75,2,0,"surface",1,2
12938,3424,449,1,11210.104,"Fairview Fm",638,"","Fairview","","",449.25,450,30,0,"both",2,4
35141,8858,1525,1,13699.332,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,40,40,"",0,0
3064,619,82,1,18972.047,"Dubuque Fm",562,"","Dubuque","Galena","",449.25,450,9,0,"subsurface",1,6
37617,9653,1636,1,98309.352,"Yeoman Fm",9928,"","Yeoman","","",449.25,450.75,30,30,"",0,0
278,66,13,1,6650.055,"Martinsburg Shale",4150,"","Martinsburg Shale","","",449.25,456.5,305,0,"both",0,0
34932,8794,1515,1,17004.316,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,90,90,"",0,0
3231,664,87,1,10282.759,"Galena Gp",2482,"","","Galena","",449.25,451.875,73,55,"subsurface",0,0
36459,9317,1603,1,19016.404,"Lotbiniere Fm",5502,"","Lotbiniere","","",449.25,449.75,200,0,"",0,0
1181,159,38,1,2426.784,"Martinsburg Fm",1236,"","Martinsburg","","",449.25,455.25,700,545,"both",83,608
35497,8943,1543,1,8244.465,"Cornwallis Gp",8313,"","","Cornwallis","",449.25,450.25,160,150,"",0,0
35123,8854,1524,1,29140.863,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,50,50,"",0,0
689,6355,811,1,1315.087,"Reedsville Fm",1716,"","Reedsville","","",449.25,451,170,0,"subsurface",0,0
1545,6324,809,1,4063.666,"Sandstone Mbr of Martinsburg Fm",1236,"","Martinsburg","","",449.25,449.75,31,15,"surface",0,0
35627,8967,1549,1,7141.169,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,200,200,"",0,0
4404,835,107,1,24147.314,"Viola Limestone and Kimmswick Limestone",6884,"","Viola Limestone","","",449.25,456.5,5,1,"subsurface",0,0
1998,308,47,1,4248.86,"Reedsville Fm",1716,"","Reedsville","","",449.25,451,600,500,"both",0,0
35960,9101,1581,1,39846.727,"Cape Calhoun Fm",9811,"","Cape Calhoun","Morris Bugt","",449.25,450.25,60,30,"",0,0
12540,3344,444,1,9359.954,"Calloway Creek Limestone",3512,"","Calloway Creek Limestone","","Kittatiny",449.25,450,39,0,"subsurface",0,0
34899,8785,1513,1,11711.186,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,40,40,"",0,0
1441,180,41,1,5738.12,"Reedsville Shale",4209,"","Reedsville Shale","","",449.25,451,180,0,"surface",0,0
545,86,18,1,12817.529,"Grant Lake Fm",785,"","Grant Lake","","",449.25,449.375,40,30,"both",13,91
3096,624,83,1,21391.213,"Dubuque Fm",562,"","Dubuque","Galena","",449.25,450,9,8,"subsurface",0,0
22774,6365,814,1,8749.338,"Martinsburg",1236,"","Martinsburg","","",449.25,456.6583,700,545,"both",0,0
3913,766,100,1,15671.482,"Viola Limestone and Kimmswick Limestone",6884,"","Viola Limestone","","",449.25,450.75,29,0,"subsurface",0,0
12895,3407,447,1,14594.294,"Calloway Creek Limestone",3512,"","Calloway Creek Limestone","","Kittatiny",449.25,450,30,0,"both",0,0
37686,9680,1638,1,9258.513,"Mt. Wilson Fm",5621,"","Mount Wilson","","",449.25,450,40,40,"",0,0
35577,8956,1546,1,13948.643,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,40,40,"",0,0
11793,3193,434,1,23312.965,"Cape Limestone",3517,"","Cape Limestone","","",449.25,450.25,2,0,"both",0,0
37651,9667,1637,1,63908.941,"Lower Red River Fm",10077,"","Red River","","",449.25,450.75,60,60,"",0,0
13810,3664,463,1,34258.02,"Hanson Creek Fm (lower Mbr)",831,"","Hanson Creek","","",449.25,450.75,30,0,"surface",0,0
3331,679,88,1,12515.966,"Galena Gp",2482,"","","Galena","",449.25,451.875,38,24,"subsurface",0,0
7621,2008,297,1,4416.283,"Martinsburg Fm",1236,"","Martinsburg","","",449.25,456.7375,700,600,"both",1,1
277,66,13,1,6650.055,"Reedsville Shale",4209,"","Reedsville Shale","","",449.25,451,122,0,"both",0,0
12761,3377,446,1,11712.055,"Leipers Limestone",3678,"","Leipers Limestone","","",449.25,450,40,38,"subsurface",0,0
37584,9641,1635,1,66200.023,"Yeoman Fm",9928,"","Yeoman","","",449.25,450.75,30,30,"",0,0
12961,3426,448,1,11902.06,"Fairview Fm",638,"","Fairview","","",449.25,450,30,18,"both",1,14
737,104,21,1,2435.601,"Reedsville Shale",4209,"","Reedsville Shale","","",449.25,451,107,91,"both",0,0
3024,595,81,1,16088.815,"Dubuque Fm",562,"","Dubuque","Galena","",449.25,450,9,0,"subsurface",0,0
2024,312,55,1,8202.507,"Aleman Fm",19,"","Aleman","Montoya","",449.25,450,60,46,"both",10,46
993,133,27,1,2773.593,"Martinsburg Fm",1236,"","Martinsburg","","",449.25,455.75,385,0,"surface",43,198
37727,9694,1640,1,14987.971,"Mount Wilson Fm",5621,"","Mount Wilson","","",449.25,450,170,170,"",0,0
3926,774,101,1,18752.73,"Viola Limestone and Kimmswick Limestone",6884,"","Viola Limestone","","",449.25,450.75,29,0,"subsurface",0,0
2042,317,54,1,14957.047,"Aleman Fm",19,"","Aleman","Montoya","",449.25,450,36,0,"both",8,17
1997,308,47,1,4248.86,"Martinsburg Fm",1236,"","Martinsburg","","",449.25,453.625,730,370,"both",0,0
35110,8853,1523,1,30642.104,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,451,50,50,"",0,0
824,115,23,1,5536.003,"Reedsville Shale",4209,"","Reedsville Shale","","",449.25,451,137,128,"surface",0,0
34814,8744,1507,1,13332.67,"Irene Bay",5378,"","Irene Bay","Cornwallis","",449.25,450.25,50,50,"",0,0
2241,370,63,1,6604.956,"Aleman Fm",19,"","Aleman","Montoya","",449.25,450.25,36,0,"surface",2,4
1141,155,37,1,2729.236,"Martinsburg Fm",1236,"","Martinsburg","","",449.25,456.25,545,243,"surface",40,229
35174,8865,1527,1,23131.057,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,10,10,"",0,0
37703,9687,1639,1,6418.854,"Mount Wilson Fm",5621,"","Mount Wilson","","",449.25,450,300,300,"",0,0
37048,9514,1622,1,12632.451,"Road River Fm",1749,"","Road River","","",449.25,457.925,0,0,"",0,0
226,63,12,1,15407.188,"Leipers Limestone",3678,"","Leipers Limestone","","",449.25,450,46,15,"both",0,0
35932,9099,1579,1,19896.434,"Cape Calhoun Fm",9811,"","Cape Calhoun","Morris Bugt","",449.25,450.25,60,60,"",0,0
3357,684,89,1,19038.326,"Dubuque Fm",562,"","Dubuque","Galena","",449.25,450,11,9,"subsurface",1,6
1103,150,28,1,3176.828,"Martinsburg Fm",1236,"","Martinsburg","","",449.25,455.25,490,365,"surface",0,0
35541,8949,1545,1,7032.232,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,80,80,"",0,0
12718,3369,445,1,14356.623,"Calloway Creek Limestone",3512,"","Calloway Creek Limestone","","Kittatiny",449.25,450,39,0,"subsurface",0,0
611,93,19,1,8705.258,"Grant Lake Fm",785,"","Grant Lake","","",449.25,449.75,30,24,"both",0,0
34849,8754,1509,1,125991.484,"Baillarge",4847,"","Baillarge","Brodeur","",449.25,450.25,20,20,"",0,0
35636,8969,1550,1,9960.218,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,120,120,"",0,0
12960,3426,448,1,11902.06,"Calloway Creek Limestone",3512,"","Calloway Creek Limestone","","Kittatiny",449.25,450,30,18,"both",0,0
34828,8750,1508,1,78073.516,"Irene Bay",5378,"","Irene Bay","Cornwallis","",449.25,450.25,20,20,"",0,0
35488,8940,1542,1,10821.333,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,60,60,"",0,0
35460,8933,1541,1,14464.45,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,70,70,"",0,0
6069,1455,185,1,34919.023,"Elgin Mbr of Maquoketa Fm",7009,"Elgin","Maquoketa","","",449.25,450,17,0,"subsurface",11,163
35607,8960,1548,1,23223.506,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,230,60,"",0,0
35037,8825,1521,1,57212.18,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.25,450.25,30,30,"",0,0
12896,3407,447,1,14594.294,"Leipers Limestone",3678,"","Leipers Limestone","","",449.25,450,27,0,"both",2,4
11744,3176,433,1,27448.68,"Cape Limestone",3517,"","Cape Limestone","","",449.275,450.25,2,0,"both",0,0
1486,184,42,1,2720.528,"Martinsburg Fm",1236,"","Martinsburg","","",449.3333,456.5,671,305,"surface",0,0
892,122,25,1,2889.726,"Martinsburg Fm",1236,"","Martinsburg","","",449.3333,455.25,350,260,"surface",0,0
13020,3436,450,1,14622.862,"Fairview Fm",638,"","Fairview","","",449.3333,450,24,0,"both",1,1
2997,584,80,1,21693.297,"Galena Gp",2482,"","","Galena","",449.3333,451.875,42,0,"subsurface",0,0
2962,565,79,1,12598.981,"Galena Gp",2482,"","","Galena","",449.3333,451,53,8,"subsurface",0,0
35028,8823,1520,1,48117.453,"Irene Bay Fm",5378,"","Irene Bay","Cornwallis","",449.3333,450.25,50,50,"",0,0
615,93,19,1,8705.258,"Martinsburg Fm",1236,"","Martinsburg","","",449.3333,451,240,180,"subsurface",0,0
12937,3424,449,1,11210.104,"Calloway Creek Limestone",3512,"","Calloway Creek Limestone","","Kittatiny",449.3333,450,30,0,"both",0,0
11254,3045,427,1,52855.805,"Bills Creek Shale",4046,"","Bills Creek Shale","","",449.3333,450.25,90,40,"both",2,3
438,75,16,1,2824.982,"Martinsburg Shale",4150,"","Martinsburg Shale","","",449.3333,456.5,305,0,"both",0,0
3439,696,90,1,28777.375,"Galena Gp",2482,"","","Galena","",449.3333,454.75,52,35,"subsurface",0,0
546,86,18,1,12817.529,"Fairview Fm",638,"","Fairview","","",449.375,450,30,20,"both",17,176
38354,9952,1665,1,10492.648,"Cloudy Fm",9560,"","Cloudy","Upper Road River","",449.5,450,470,0,"",0,0
12488,3334,443,1,12679.619,"Bellevue Limestone",3488,"","Bellevue Limestone","","",449.65,449.8,8,0,"both",40,257
36042,9130,1587,1,166615.906,"Boas River Fm",9869,"","Boas River","","",449.6667,449.8333,2,1.5,"",0,0
36028,9118,1586,1,182132.328,"Boas River Fm",9869,"","Boas River","","",449.6667,449.8333,2,1.5,"",1,15
36392,9289,1600,1,15082.355,"Eastview Fm",5151,"","Eastview","","",449.6667,449.8333,8,8,"",0,0
686,98,20,1,4162.582,"Calloway Creek Limestone",3512,"","Calloway Creek Limestone","","Kittatiny",449.6667,449.8333,30,0,"subsurface",0,0
36081,9155,1589,1,117625.977,"Boas River Fm",9869,"","Boas River","","",449.6667,449.8333,2,1.5,"",0,0
36267,9242,1596,1,16602.508,"Collingwood Fm",5061,"","Collingwood","","",449.6667,449.8333,6,6,"",3,22
12489,3334,443,1,12679.619,"Fairview Fm",638,"","Fairview","","",449.7,450.2,34,21,"both",95,636
36365,9276,1599,1,10906.986,"Farr Fm",5197,"","Farr","","",449.75,451,30,30,"",2,4
36222,9229,1595,1,27017.379,"Cobourg Fm",5054,"","Cobourg","Trenton","",449.75,451,40,40,"",0,0
36415,9298,1601,1,29153.852,"Tetreauville Fm",6030,"","Tetreauville","Trenton","",449.75,451,120,120,"",5,9
8612,2155,317,1,46643.25,"Unnamed",,"","","","",449.75,465.5,2500,2000,"surface",0,0
36325,9263,1598,1,22212.016,"Cobourg Fm",5054,"","Cobourg","Trenton","",449.75,451,23,23,"",2,30
10242,2624,315,1,18419.41,"Black River Gp",2390,"","","Black River","",449.75,450.75,25,0,"",0,0
37901,9759,1644,1,55009.594,"Yeoman Fm",9928,"","Yeoman","","",449.75,450.75,50,50,"",0,0
8589,2141,314,1,6315.527,"Quassaic Fm",1675,"","Quassaic","","",449.75,450.25,1100,457,"surface",0,0
8550,2137,313,1,10773.049,"Schenectady Fm",1840,"","Schenectady","","",449.75,450.25,765,50,"surface",0,0
4227,826,106,1,18981.598,"Viola Limestone and Kimmswick Limestone",6884,"","Viola Limestone","","",449.75,456.5,44,0,"subsurface",0,0
5388,6329,810,1,3479.233,"Turbidite Mbr of Martinsburg Fm",1236,"","Martinsburg","","",449.75,455.25,870,0,"",1,6
10476,2718,381,1,11814.501,"Kam An Keag Fm",7537,"","Kamankeag","","",449.75,456.975,2000,0,"surface",0,0
8357,2093,309,1,4577.862,"Martinsburg Fm",1236,"","Martinsburg","","",449.75,451,33,0,"surface",0,0
612,93,19,1,8705.258,"Calloway Creek Limestone",3512,"","Calloway Creek Limestone","","Kittatiny",449.75,450,30,24,"both",0,0
37937,9766,1645,1,51038.77,"Lower Red River Fm",10077,"","Red River","","",449.75,450.75,70,70,"",3,83
11564,3110,432,1,42690.191,"Dubuque Fm",562,"","Dubuque","Galena","",449.75,450.25,11,0,"both",0,0
36741,9414,1613,1,40588.414,"Yeoman Fm",9928,"","Yeoman","","",449.75,450.75,30,30,"",0,0
36458,9317,1603,1,19016.404,"Neuville Fm",5662,"","Neuville","Trenton","",449.75,454.5,140,180,"",0,0
36112,9172,1591,1,70947.914,"Bad Cache Rapids Gp",7919,"","","Bad Cache Rapids","",449.75,450.25,20,20,"",0,0
36630,9375,1611,1,23820.965,"Yeoman Fm",9928,"","Yeoman","","",449.75,450.75,40,40,"",0,0
37366,9579,1629,1,38296.391,"Red River Fm",1712,"","Red River","Bighorn","",449.75,450.75,50,50,"",0,0
36101,9161,1590,1,68642.523,"Bad Cache Rapids Gp",7919,"","","Bad Cache Rapids","",449.75,451,20,20,"",0,0
8549,2137,313,1,10773.049,"Frankfort Fm",705,"","Frankfort","","",449.75,450,150,100,"both",0,0
36584,9363,1610,1,28790.844,"Red River Fm",1712,"","Red River","Bighorn","",449.75,450.75,70,70,"",1,16
10174,2591,366,1,14634.651,"Arvonia Fm",70,"","Arvonia","","",449.75,459.352,1500,0,"surface",0,0
496,81,17,1,13348.094,"Fairview Fm",638,"","Fairview","","",449.75,450,35,20,"both",0,0
36178,9215,1594,1,11871.829,"Cobourg Fm",5054,"","Cobourg","Trenton","",449.75,451,50,50,"",0,0
36291,9250,1597,1,23269.33,"Cobourg Fm",5054,"","Cobourg","Trenton","",449.75,451,64,64,"",0,0
18316,4713,582,1,23175.086,"Blue Mountain",4912,"","Blue Mountain","","",449.75,450.17,37,0,"",0,0
36680,9388,1612,1,48788.035,"Yeoman Fm",9928,"","Yeoman","","",449.75,450.75,30,30,"",0,0
1546,6324,809,1,4063.666,"Turbidite Mbr of Martinsburg Fm",1236,"","Martinsburg","","",449.75,451,457,305,"",0,0
130,45,8,1,4713.695,"Sequatchie Fm",1864,"","Sequatchie","","",449.75,451,1,0,"both",0,0
18245,4674,577,1,151562.266,"Bad Cache Rapids",7919,"","","Bad Cache Rapids","",449.75,451,46,0,"",0,0
36488,9325,1605,1,27569.646,"Trenton and Black River Gp",2676,"","","Trenton","",449.75,457.925,400,300,"",0,0
36061,9144,1588,1,187062.25,"Bad Cache Rapids Fm",7919,"","","Bad Cache Rapids","",449.75,450.75,48,48,"",21,178
12490,3334,443,1,12679.619,"Miamitown Shale",4155,"","Miamitown Shale","","",449.8,450,11,0,"both",21,185
6090,1458,186,1,24422.51,"Dubuque Mbr of Galena Fm",7002,"Dubuque","Galena Dolomite","","",449.8,450.9,14,0,"both",4,62
687,98,20,1,4162.582,"Clays Ferry Fm",405,"","Clays Ferry","","",449.8333,451,90,0,"subsurface",0,0
36266,9242,1596,1,16602.508,"Cobourg Fm",5054,"","Cobourg","Trenton","",449.8333,451,27,27,"",0,0
36041,9130,1587,1,166615.906,"Bad Cache Rapids Fm",4844,"","Bad Cache Rapids","","",449.8333,455.75,40,40,"",0,0
36027,9118,1586,1,182132.328,"Bad Cache Rapids Gp",7919,"","","Bad Cache Rapids","",449.8333,455.75,46,46,"",1,1
36391,9289,1600,1,15082.355,"Cobourg Fm",5054,"","Cobourg","Trenton","",449.8333,451,55,55,"",0,0
